order_id,user_id,order_timestamp,amount
10558,,2024-08-15 00:00:00,500.50
16355,,,
6899,,  2023-05-12  ,1325
3303,  3825  ,2022/12/20,  1500  
8704,  5184  ,09-05-2023,500.50
10147,721,,abc
7051,  1331  ,2023-02-14 00:00:00,abc
18550,2583,  2023-06-13  ,
1821,,05/03/2024,500.50
8083,  1798  ,  2024-03-07  ,2279
791,  405  ,01-12-2022,2804
16613,  1770  ,01-07-2023,
9754,4252,11/28/2024,4383
8626,  296  ,2023-07-02 00:00:00,abc
15601,2840,  2023-10-25  ,  1500  
7278,4170,2024-01-07 00:00:00,500.50
5531,3726,11-04-2023,3904
5107,  4374  ,2024/12/27,  1500  
3247,,04-11-2023,3388
9701,  3715  ,2024/07/16,130
13408,1956,2024/10/06,abc
3121,,2024/07/08,500.50
19420,,2022/06/29,
543,  5414  ,  2023-03-01  ,2037
17097,,05/21/2023,500.50
16184,2130,2022/04/29,3040
11600,  2941  ,,3806
17967,  3488  ,  2024-04-29  ,
5786,1381,2022-05-20 00:00:00,1738
11980,,  2024-07-06  ,1816
286,1182,,500.50
15213,,07-01-2023,500.50
2560,,2023/09/20,abc
10308,3243,30-12-2022,  1500  
3111,  2286  ,2022-11-24 00:00:00,  1500  
14340,  2514  ,,abc
13718,5353,2023/09/09,
13782,568,10-01-2023,500.50
13653,,,abc
1820,  3923  ,  2024-01-28  ,abc
13306,,  2022-11-19  ,1547
730,  100  ,12/25/2022,943
14137,,  2024-07-20  ,
17799,,2023-11-28 00:00:00,
10216,,2024-12-13 00:00:00,500.50
645,  3636  ,2022-07-02 00:00:00,  1500  
9162,,,abc
96,  5591  ,,abc
17145,,10-04-2024,abc
2918,,2024-08-05 00:00:00,500.50
11433,  1788  ,,3011
855,1955,2023-11-08 00:00:00,abc
37,  2425  ,23-07-2022,  1500  
481,  4361  ,2023-12-13 00:00:00,
9170,1505,  2024-09-09  ,1244
593,,2023/12/08,
326,,09/12/2022,3741
3542,1214,2022/10/20,
19002,  3892  ,2023-10-15 00:00:00,abc
984,  4283  ,2022-08-01 00:00:00,
10529,  2600  ,27-02-2024,abc
293,2939,2022/05/19,500.50
18476,5438,  2024-07-31  ,
1887,  4624  ,,4603
13536,,12-09-2023,500.50
7747,4415,,3322
2526,1124,,500.50
1594,  5939  ,12-12-2024,500.50
19247,534,2022-08-30 00:00:00,2921
7117,,10/28/2022,abc
9733,,2024-03-20 00:00:00,1055
225,,  2023-11-23  ,4465
16011,,11/15/2022,  1500  
10705,3029,2022/04/07,500.50
14779,5206,2023-04-03 00:00:00,500.50
288,  696  ,2024-05-08 00:00:00,
15902,,,373
19462,916,11/13/2024,3762
10316,  2069  ,15-07-2024,abc
6438,,07-01-2023,1908
8728,  212  ,  2023-10-14  ,500.50
3456,  2402  ,,4984
6367,,27-07-2024,abc
2627,,2023/10/25,2178
13390,2294,,  1500  
5702,2191,  2023-02-12  ,
6377,  2820  ,09-09-2023,  1500  
9458,4821,2024-06-06 00:00:00,abc
14585,1338,2023-05-23 00:00:00,
1513,,17-12-2023,abc
15218,,08/18/2023,abc
19787,  5791  ,05/04/2022,2423
599,4776,  2024-03-16  ,  1500  
133,677,28-08-2023,  1500  
15617,,,
19587,,28-04-2023,500.50
828,  5102  ,19-05-2024,  1500  
5401,,,abc
17764,5842,2022/04/21,abc
18305,,08/28/2022,3730
10687,  70  ,  2022-02-23  ,862
13632,,09/19/2024,abc
14479,  3621  ,  2024-05-30  ,
6943,  3774  ,2022-06-25 00:00:00,  1500  
19465,  3812  ,2022-03-13 00:00:00,  1500  
10937,5459,,1705
5831,  65  ,,
7275,5932,  2024-11-20  ,abc
16279,  763  ,02/01/2022,500.50
201,,2024/04/25,4174
17675,,2022/03/07,  1500  
18609,705,,  1500  
17988,,13-10-2024,
19771,,07/18/2024,abc
1000,4594,03/28/2023,
7009,2411,12/03/2023,500.50
13264,275,  2022-03-10  ,500.50
9178,,2023/12/31,  1500  
4865,2336,2023/04/17,  1500  
4420,630,,
658,4020,2024-07-17 00:00:00,3220
6110,3181,2023-09-03 00:00:00,3657
10686,  4723  ,12/24/2023,
17333,5851,24-03-2024,500.50
19365,  4191  ,,abc
4948,5669,  2023-07-14  ,  1500  
4072,,,abc
16141,5257,  2024-10-23  ,500.50
1601,,  2022-09-15  ,619
2135,  3511  ,11/25/2024,184
10590,,2022-09-03 00:00:00,  1500  
8426,,01/22/2023,1872
4226,,15-02-2024,abc
11461,,2023-05-26 00:00:00,1244
19522,3349,2024-10-22 00:00:00,abc
17071,4170,25-12-2024,664
760,,2023-04-08 00:00:00,500.50
737,5211,10/07/2023,abc
3511,1679,  2024-06-05  ,  1500  
19499,,07/10/2024,
19876,  2446  ,,4815
12656,1028,01-09-2023,  1500  
2445,4410,2022-08-15 00:00:00,3411
15432,  1614  ,20-12-2023,abc
18169,990,,2009
9349,,15-10-2024,500.50
12187,,10/27/2022,  1500  
167,,2022/03/29,147
291,,02/01/2023,1097
10596,,  2023-08-08  ,500.50
13746,,,  1500  
12997,,2024-08-26 00:00:00,3460
14676,  412  ,2023/02/12,500.50
16512,4111,05/30/2023,1937
491,,16-02-2022,abc
4538,,2024/09/30,500.50
5595,  2254  ,,
396,  97  ,2022/11/01,288
1127,  733  ,04/07/2024,3778
1370,3820,12/24/2024,1424
5911,  118  ,2024-06-16 00:00:00,abc
14900,,2024-04-23 00:00:00,3895
4915,  2348  ,17-05-2024,819
7724,,2024-02-10 00:00:00,
8214,  3287  ,29-01-2024,4393
8834,  1848  ,10-12-2022,500.50
2390,,  2022-01-03  ,  1500  
9977,5269,2024/12/02,2859
2364,,2023/07/22,500.50
3051,5276,2023-09-07 00:00:00,500.50
18025,2778,10/22/2023,500.50
17784,4637,,abc
13062,1707,  2023-09-11  ,abc
19180,,  2022-02-02  ,1755
11120,  2042  ,  2023-02-28  ,abc
6154,  2617  ,2024/05/30,  1500  
10526,,29-04-2024,
18685,,2022-02-07 00:00:00,270
16485,  2239  ,16-09-2024,500.50
7376,  5615  ,07/21/2024,abc
19185,,09/15/2023,  1500  
17453,5485,14-02-2024,  1500  
1736,,  2024-03-05  ,
14223,  3238  ,  2022-02-09  ,4297
12619,  5694  ,01/11/2022,1709
17200,  5861  ,2024/05/26,500.50
16922,  2302  ,,abc
540,,25-03-2024,500.50
17890,3018,,500.50
9430,  5843  ,08/22/2024,1194
3745,  5463  ,05/13/2022,abc
1419,,29-08-2024,
5431,,11/11/2024,
2174,,  2022-03-02  ,  1500  
3318,  4189  ,2024-09-12 00:00:00,abc
9483,2407,26-04-2022,500.50
4820,  5944  ,05/08/2023,4758
5930,1866,02/11/2023,
551,3457,2022-12-06 00:00:00,2590
7775,  2858  ,2022/02/08,
12939,,2023/02/14,3176
19288,,24-07-2022,4691
19371,2002,,
5876,5705,2022-12-11 00:00:00,
14804,  2112  ,2023/12/07,  1500  
10168,  968  ,11/13/2022,abc
14029,,,4862
968,  745  ,,
14497,,2024-01-07 00:00:00,
7021,  218  ,  2024-03-10  ,  1500  
4093,  2470  ,31-08-2022,500.50
4747,,2022/09/06,abc
8662,,  2024-06-16  ,  1500  
17618,,2024-10-26 00:00:00,
11687,3383,  2022-01-03  ,2462
8934,2728,22-05-2022,500.50
18521,4339,07/09/2022,abc
6907,5427,2024-05-26 00:00:00,
766,2435,2023-05-08 00:00:00,4532
1472,,2023-10-06 00:00:00,abc
13565,,2023/09/04,
8074,2507,19-08-2024,4691
15643,  5087  ,  2022-11-27  ,
12908,3082,02/03/2023,
28,4047,2024-06-09 00:00:00,abc
8494,3064,2023/09/12,852
18446,,31-05-2024,500.50
15952,  1987  ,04-08-2023,abc
19669,  214  ,2022/08/12,1303
13085,  5492  ,2024-04-26 00:00:00,2098
4610,  2782  ,  2024-02-14  ,  1500  
7358,16,,1799
6537,  1500  ,2023/08/01,  1500  
13683,3473,2022/01/10,abc
12912,,24-04-2024,  1500  
6371,  5160  ,2024-01-28 00:00:00,
14629,  4986  ,,2049
10827,,  2024-09-19  ,
10958,  3612  ,2022-01-25 00:00:00,abc
9755,,05/30/2023,
8483,4068,  2023-08-03  ,4475
15224,3345,02/17/2023,1047
3101,,01/29/2023,500.50
13143,  1196  ,06/14/2022,500.50
8552,,2023/05/22,  1500  
1366,,12/22/2024,abc
320,4609,2023/07/03,500.50
208,  5700  ,16-01-2023,2168
17671,,25-02-2024,abc
14413,,,
16917,,10/18/2024,  1500  
12097,2169,2022/09/26,
4879,  3287  ,  2022-08-04  ,2139
18240,,03-08-2024,  1500  
7192,  3193  ,05-04-2024,abc
1631,  3587  ,  2022-11-19  ,1236
17166,  1197  ,2022-04-30 00:00:00,2317
17681,863,30-08-2022,500.50
12612,5427,2023/07/23,  1500  
11022,3153,14-11-2022,  1500  
6609,  4172  ,  2022-08-02  ,  1500  
15752,  3098  ,,
1013,,  2022-03-19  ,  1500  
19889,365,,500.50
7860,1452,10-02-2022,2310
7864,  2977  ,  2023-05-09  ,3159
12493,,2024/02/04,3862
7914,3560,04-06-2024,3038
17647,3874,2023/08/22,4054
4096,3725,,abc
7564,,  2022-12-01  ,3487
9705,  1397  ,2022/02/23,4442
5034,  5953  ,08-04-2022,abc
1302,4548,2022/04/03,
11507,  5817  ,2023-04-19 00:00:00,abc
7217,,2023/11/06,500.50
2540,1062,08/20/2024,4819
18295,,2024/09/10,161
30,  2305  ,2023/06/20,500.50
11297,  89  ,  2022-11-09  ,1579
7854,1625,2023-09-22 00:00:00,2375
890,  4076  ,2023/04/26,500.50
17461,3989,,  1500  
9958,  4066  ,,
12085,1846,,  1500  
8511,  4500  ,30-11-2022,500.50
11938,5532,2022-08-13 00:00:00,  1500  
13414,  2277  ,2024/01/24,
14740,,  2023-09-23  ,3980
6616,1078,,3989
10023,3259,27-05-2023,518
4692,  1247  ,  2022-12-26  ,500.50
3106,,2023/01/15,
13307,,2023-03-29 00:00:00,abc
17354,,2024/06/06,3875
2028,,03-10-2022,  1500  
6866,5824,2023/04/18,1375
9427,1717,22-04-2024,  1500  
12981,,  2022-01-16  ,  1500  
10682,4722,2024-12-28 00:00:00,abc
224,  2002  ,  2022-05-19  ,3785
15971,888,07/30/2023,1408
8379,  4682  ,2022/08/22,  1500  
9728,  2146  ,  2023-12-07  ,3530
6768,4351,04-08-2024,abc
1286,4816,10/07/2022,  1500  
15741,,01/01/2024,  1500  
5400,2982,09/13/2023,  1500  
974,5320,,3895
703,  5547  ,07-10-2024,  1500  
246,  5037  ,2024/10/27,abc
5085,  2472  ,,
11591,  1755  ,,500.50
9798,,  2024-06-22  ,2204
7188,,12/22/2023,  1500  
6225,,,500.50
18055,  2378  ,2022/11/09,  1500  
12902,,  2022-09-01  ,
7555,1192,05-08-2022,438
7868,  4316  ,2023-10-02 00:00:00,  1500  
6223,,,1307
4268,143,05/28/2024,abc
18344,4339,17-04-2024,
18575,335,08/04/2022,  1500  
2548,5255,02/13/2022,  1500  
5342,  849  ,2023/05/24,abc
10961,  1331  ,  2022-04-24  ,500.50
1102,,2024/08/15,2120
17328,4336,  2022-05-08  ,500.50
14559,  1570  ,2022/08/29,  1500  
116,  4849  ,,abc
9646,  2030  ,2023-02-07 00:00:00,  1500  
15028,  4088  ,  2023-01-17  ,3608
12411,  4759  ,  2024-05-09  ,
12790,  91  ,31-05-2024,2374
9888,  5252  ,15-05-2023,1630
13366,  2391  ,  2022-11-04  ,  1500  
18111,2960,12-06-2023,  1500  
222,,14-09-2024,  1500  
1166,  2579  ,2023/01/30,3500
7725,  4403  ,2023-09-03 00:00:00,  1500  
16194,,01/23/2022,  1500  
171,,  2024-04-24  ,500.50
19576,,2024-05-11 00:00:00,
7549,,  2024-09-01  ,
11966,4698,12/08/2023,4033
3720,  5526  ,  2023-03-08  ,
4798,2985,,  1500  
16343,  5873  ,,
19521,,  2024-12-03  ,4736
14348,957,2023-12-30 00:00:00,
573,,  2022-07-06  ,500.50
8591,25,05-09-2024,abc
7501,5057,27-05-2024,500.50
7385,,2024/10/23,
19611,,2022/06/17,680
17966,2861,2023/10/12,  1500  
2966,5190,,abc
11346,5085,,460
16233,,09/16/2024,abc
1922,,  2023-06-26  ,3460
14269,,01/23/2022,
16787,,07/27/2024,500.50
8358,  1763  ,02-04-2024,abc
9418,4091,08/14/2022,  1500  
15485,,  2024-01-17  ,1856
10142,  493  ,2023/04/28,4894
13775,  3203  ,2023/07/04,500.50
9667,  3473  ,25-01-2023,
11122,1567,,  1500  
15921,  3764  ,27-10-2023,abc
14178,  4832  ,,  1500  
421,,2023/01/22,3881
9789,  4153  ,2022/07/30,  1500  
978,,08/10/2024,abc
4524,  764  ,2024/09/19,abc
3393,  5797  ,2023-11-22 00:00:00,500.50
227,1095,,  1500  
17921,,05/30/2024,1742
15919,,27-04-2022,  1500  
517,  4703  ,27-02-2024,  1500  
18430,,,2391
6169,5429,09/22/2023,524
14244,,  2024-11-19  ,abc
947,1597,,abc
10353,,2023-02-15 00:00:00,  1500  
15818,  2918  ,  2022-11-19  ,
14329,,03/21/2023,abc
10146,,2022-09-24 00:00:00,500.50
7859,5975,2023/01/02,  1500  
2855,  4660  ,,3463
9830,  4964  ,22-01-2023,  1500  
17683,  2103  ,,
6519,  5988  ,,680
4902,3779,  2024-03-02  ,1625
8451,  686  ,2023-06-28 00:00:00,  1500  
11588,  3601  ,02/09/2022,4193
12283,2006,  2024-07-25  ,500.50
3574,1834,16-12-2024,500.50
11683,4069,01/27/2023,4898
1361,,  2022-11-09  ,
16657,  1819  ,27-04-2023,  1500  
12957,,25-06-2023,  1500  
17222,,,abc
5904,  1006  ,  2024-02-10  ,  1500  
15727,  3105  ,,
5962,,10/31/2023,
15187,,20-10-2023,  1500  
12578,2968,01/29/2023,  1500  
3081,,12/06/2024,abc
6653,  5031  ,  2024-06-25  ,  1500  
6640,,  2024-07-12  ,  1500  
8117,  3846  ,,4253
13033,,2023/02/28,
8670,4272,,2000
10367,,09/15/2022,1071
16368,  3090  ,  2024-01-03  ,4826
9721,1806,07/27/2022,  1500  
19103,4582,,500.50
8944,,2023-06-26 00:00:00,1231
4613,,  2024-04-17  ,abc
8238,,,500.50
4537,  5579  ,2022-03-20 00:00:00,abc
860,  4418  ,04/23/2022,  1500  
2224,  4112  ,  2024-07-28  ,285
2858,2037,2023/04/14,2882
12502,2040,31-12-2024,  1500  
10904,3144,2022-01-30 00:00:00,abc
885,,  2024-10-20  ,
364,1731,10/24/2023,
18093,2179,  2023-08-01  ,500.50
7561,  1415  ,,1121
5118,  450  ,  2022-10-19  ,500.50
18362,,,3616
9788,1583,,500.50
19268,,,abc
5714,  3600  ,04/27/2023,2814
6754,,  2023-12-04  ,3120
396,  97  ,2022/11/01,288
8137,1481,01/15/2022,abc
10148,,03/21/2022,abc
6736,,2024-10-19 00:00:00,  1500  
941,  3081  ,,1290
17220,,07/24/2022,  1500  
15567,,2023-07-08 00:00:00,1657
14960,1048,2024/11/17,abc
6927,,  2024-10-12  ,abc
7533,5599,2022/04/08,
10174,,2022-10-10 00:00:00,2282
19068,2265,05/09/2024,
2658,  3436  ,16-06-2024,500.50
13220,,2022-02-28 00:00:00,abc
19519,929,2022-09-02 00:00:00,  1500  
894,1273,2022-01-05 00:00:00,2744
14955,  4571  ,07-02-2023,4534
8842,2674,2022/02/13,  1500  
14850,326,  2022-07-30  ,  1500  
11680,5152,16-04-2022,abc
9137,5093,10/07/2024,2750
15147,  2448  ,,  1500  
10026,  5577  ,2023/07/03,3774
6312,4259,16-05-2022,3541
8506,,  2023-05-15  ,  1500  
7848,3147,14-03-2022,  1500  
8575,  863  ,2024-02-05 00:00:00,261
2927,400,16-09-2022,4074
7750,,2022/03/29,2303
2411,5065,18-10-2023,2982
13122,,  2022-05-16  ,215
13599,,02/17/2023,  1500  
7354,,,abc
8733,,  2024-06-02  ,500.50
3707,  4565  ,,  1500  
2545,,2024/10/27,500.50
586,5330,2023/04/08,743
14118,1094,  2022-10-04  ,abc
10979,3060,11-12-2022,500.50
5196,,23-01-2023,668
2012,620,11/19/2022,500.50
284,4215,  2024-10-19  ,
17749,  39  ,2024/09/21,4747
2767,  731  ,,
15080,1677,2022-06-10 00:00:00,  1500  
2718,,2022-02-12 00:00:00,
1850,5550,2024-02-24 00:00:00,2194
11200,  2076  ,15-07-2024,3287
14864,1109,05/14/2023,500.50
14361,,2023/12/18,
6838,,11/29/2023,943
5513,,2022/04/25,  1500  
14371,  4488  ,01/13/2024,
13375,  46  ,  2022-01-15  ,532
3987,1298,03-08-2022,
5276,,2022/11/19,abc
351,,2024/03/26,849
6635,1663,,3191
1017,2880,2023/07/02,abc
19322,1728,2022/08/24,  1500  
14800,  5655  ,  2023-07-27  ,  1500  
4694,  1816  ,2024/10/22,4294
19593,  308  ,2023/06/30,
11771,  2880  ,11/07/2022,3126
1264,3205,,
2330,  5213  ,23-10-2024,  1500  
1379,  627  ,2024-05-06 00:00:00,106
6361,1541,15-10-2024,500.50
13936,  158  ,  2022-06-08  ,2737
12698,,,
9382,,2022-07-24 00:00:00,500.50
15280,5008,2022-07-15 00:00:00,2511
13918,362,,4385
4167,3224,01-07-2023,
8135,,29-07-2022,1542
162,  2267  ,01/18/2022,3163
8204,  3231  ,  2023-03-04  ,  1500  
10385,,2024/08/18,
15747,3817,26-11-2022,
959,,  2024-05-21  ,abc
547,4816,,3137
3636,,2024-05-26 00:00:00,  1500  
9424,,11-06-2022,
16731,  627  ,,500.50
16080,,2024/02/15,
17580,3673,05-11-2022,446
10286,  3430  ,23-10-2024,
16945,  5320  ,  2023-12-06  ,  1500  
18639,,  2024-04-30  ,
16519,,2023-02-07 00:00:00,  1500  
14111,  5401  ,  2024-04-16  ,1294
18643,5839,2022-12-27 00:00:00,  1500  
13702,,2024/10/14,abc
18794,1591,2023/04/21,4522
3154,1522,06-07-2024,abc
549,1885,2023-01-02 00:00:00,646
1285,  2206  ,05-05-2024,  1500  
5151,,2022-05-13 00:00:00,922
9858,,2024-02-06 00:00:00,abc
15555,,2024-11-03 00:00:00,  1500  
9273,  2011  ,2024-05-14 00:00:00,120
7423,1588,2024/10/05,  1500  
1807,113,03/21/2023,abc
15958,5293,2022-03-19 00:00:00,
14638,  3175  ,2023-08-02 00:00:00,4057
9547,3998,2023/10/18,
10437,  5755  ,  2024-08-09  ,2211
2714,  4414  ,,  1500  
7065,  4549  ,11/04/2024,  1500  
12797,  1101  ,2023-01-23 00:00:00,abc
7643,,2024/02/14,858
8781,,2022-11-16 00:00:00,abc
8039,  2981  ,2023-07-10 00:00:00,2866
29,  1048  ,,  1500  
19810,  5385  ,  2022-08-30  ,
6840,,,4163
13566,  5525  ,,  1500  
13083,,2024/10/05,
19872,834,  2023-12-05  ,abc
6293,,2024/03/26,  1500  
16929,,20-04-2024,500.50
16579,,  2024-08-21  ,500.50
16463,  5090  ,2023/10/17,500.50
6282,,2023-05-20 00:00:00,  1500  
14956,  2539  ,2024/10/02,  1500  
10433,5702,  2024-03-15  ,
10626,898,,3872
16898,2181,11/16/2022,2720
18739,  318  ,,  1500  
10291,  2039  ,2024-04-20 00:00:00,3701
17831,,2023/02/07,169
2420,,,3959
8288,  4727  ,23-01-2022,  1500  
11851,  1167  ,02/26/2023,abc
12402,  551  ,,485
7043,5997,,  1500  
17275,581,2022-04-16 00:00:00,
17161,  1603  ,2022-07-05 00:00:00,  1500  
7135,801,10-11-2022,
1380,,,
15228,4803,01/28/2022,500.50
10941,,2023-06-01 00:00:00,  1500  
9511,  637  ,09/12/2024,3704
10099,328,08/11/2024,  1500  
683,1596,15-12-2024,abc
9901,  2478  ,  2024-11-04  ,abc
18530,,2022-03-27 00:00:00,
11107,,06-06-2023,3481
13488,5102,  2023-03-04  ,3696
10128,  3225  ,2022/03/23,1213
18650,1652,2022-08-09 00:00:00,  1500  
18738,1105,2022/09/18,  1500  
12672,975,08-09-2023,
6576,4114,2023-06-06 00:00:00,
10792,  4954  ,,500.50
2293,2040,2023-10-29 00:00:00,3156
12329,1061,10/25/2022,
8718,,,abc
10198,  3287  ,2022-03-04 00:00:00,abc
14256,5140,2023/09/20,2264
11368,,,abc
16420,,09/12/2023,340
3809,  700  ,2023-06-04 00:00:00,
8641,,  2023-04-14  ,
2958,,,
8753,1714,2023/03/23,  1500  
19389,607,03-06-2024,500.50
11196,4651,  2023-03-23  ,  1500  
14554,5439,  2022-06-28  ,500.50
3529,  4732  ,22-03-2023,
19500,,,
561,614,2024/06/18,1109
7198,  893  ,,
4461,  3788  ,2024/07/02,868
8832,,02/24/2023,  1500  
13835,  1053  ,2024-10-18 00:00:00,500.50
13894,  4301  ,  2024-10-11  ,3561
14257,,  2022-12-27  ,abc
11551,1206,2023/04/13,  1500  
19544,  4277  ,,abc
13039,3297,14-09-2023,  1500  
3721,  5067  ,2024/07/28,
2513,,2022/01/02,2066
18044,2993,2023-03-20 00:00:00,abc
2747,,06/01/2023,
8338,,  2022-07-29  ,951
13441,,2022/03/08,2526
439,  2593  ,12/12/2023,  1500  
609,,2024/06/06,523
4786,  854  ,06-03-2022,500.50
13023,,2023/02/02,4277
13675,  1777  ,,abc
528,,12-04-2024,  1500  
3856,3633,27-09-2024,4424
12614,  310  ,2024/08/15,
19749,  1858  ,21-08-2022,
3195,,  2023-04-18  ,500.50
11707,,  2024-06-06  ,
13232,888,24-09-2022,abc
7364,  4706  ,,  1500  
12688,  4662  ,10-10-2022,500.50
14136,,  2024-05-11  ,3641
10897,,  2023-05-23  ,2972
6874,,24-06-2022,355
7997,3722,  2024-06-23  ,abc
13049,637,03-04-2022,
5175,  634  ,2022/03/17,  1500  
9586,2848,  2023-01-22  ,
1567,,2024-05-26 00:00:00,3907
12290,,04-02-2023,  1500  
2449,1392,,500.50
16903,2026,09/29/2022,abc
18262,,2024/02/26,abc
19267,  5340  ,,500.50
18641,  293  ,03/03/2022,  1500  
18103,  5713  ,,1872
340,,2023-01-07 00:00:00,abc
14138,,,2796
3344,,  2022-11-07  ,
14646,  2635  ,,500.50
15436,5711,2022/06/16,500.50
5528,  3627  ,  2022-12-12  ,500.50
5490,  1900  ,03-08-2024,500.50
2901,  5619  ,20-02-2023,  1500  
513,2597,2023/07/16,  1500  
105,4065,2023/03/30,abc
11474,,04/30/2023,
7133,442,2023-06-27 00:00:00,  1500  
12416,  2709  ,15-03-2023,500.50
2127,,2024-03-01 00:00:00,
16398,4579,,  1500  
9964,  4945  ,03/27/2022,500.50
12060,486,09/25/2023,247
1935,2332,  2024-12-24  ,
19647,  5332  ,2022-05-30 00:00:00,abc
1719,93,  2024-12-16  ,
11410,,2022-09-08 00:00:00,abc
13245,  2967  ,,2753
7609,4878,  2024-12-19  ,3944
5728,20,03/26/2023,3785
17725,,17-10-2022,  1500  
3128,4847,12/26/2024,
3936,  604  ,2024-02-27 00:00:00,1241
10109,  4946  ,,  1500  
7901,,2022/03/02,500.50
14817,  4490  ,,1009
18063,2417,2022/09/14,1546
4907,,2024/07/23,  1500  
2310,  2461  ,  2022-09-17  ,500.50
10940,,08-02-2022,abc
19747,  3499  ,,1074
9444,3377,2024-06-14 00:00:00,500.50
17150,4181,2022-04-08 00:00:00,  1500  
383,,2023/04/04,687
19369,5935,  2024-10-06  ,4110
11277,  692  ,2022-11-05 00:00:00,500.50
4548,2187,  2022-06-11  ,4682
9911,2187,2023/04/14,500.50
7870,5196,2023/06/16,500.50
2872,,2023/04/24,abc
12177,  2954  ,,3978
1402,,07/29/2022,
5300,  5474  ,15-11-2023,3164
9416,,  2024-01-24  ,  1500  
6625,4951,2024-07-28 00:00:00,
2444,  4931  ,2022-11-01 00:00:00,abc
6264,  5758  ,,3514
9639,  4423  ,19-06-2024,
10824,,10/15/2023,abc
8346,4416,03/25/2023,
11740,,02/26/2022,
11645,  619  ,2023-10-27 00:00:00,3054
18087,,03/18/2022,4158
2594,,2022-09-15 00:00:00,  1500  
15421,,2023/11/27,4721
57,,10/19/2022,abc
6188,  3637  ,  2023-06-15  ,500.50
7832,  1610  ,09-04-2024,  1500  
10175,5493,  2024-12-30  ,abc
11314,1712,  2024-10-06  ,500.50
1076,3504,01/27/2022,
3009,  713  ,  2024-09-15  ,500.50
9556,  354  ,  2023-03-24  ,500.50
16999,,  2024-07-28  ,4518
2619,,2023/11/21,3636
9300,1949,28-11-2024,abc
17296,  3657  ,03/06/2022,  1500  
9320,  1699  ,,abc
8156,2748,2024/11/27,4296
261,,2024/05/07,abc
13483,  2076  ,2022/07/23,4416
11304,,  2024-12-14  ,
9687,,2024-02-21 00:00:00,4208
1832,107,,  1500  
7149,3994,,
15484,5461,,abc
1688,,2024-03-03 00:00:00,
11295,  5370  ,2023/03/04,
152,329,11/25/2023,4351
3138,,09/25/2024,337
13278,5970,30-05-2024,
10790,  2358  ,,944
2114,  3762  ,  2024-08-21  ,4212
9158,2706,31-08-2024,3385
16616,1597,2022-01-09 00:00:00,  1500  
5985,  1765  ,2022/08/22,1888
4441,  4137  ,2022/11/02,447
17362,  1080  ,19-11-2023,  1500  
3797,,,  1500  
19681,,,640
18180,  1684  ,2024/02/03,500.50
9463,  3243  ,06/23/2022,500.50
19621,  910  ,2023-08-07 00:00:00,
15413,,2024-11-18 00:00:00,abc
16185,2507,04-08-2022,  1500  
10450,  4077  ,08/29/2023,  1500  
15219,  2743  ,21-02-2022,1405
19732,  3934  ,09-05-2022,  1500  
9631,,01/22/2023,  1500  
9535,  2177  ,2022-04-09 00:00:00,2496
8624,,12/27/2023,
3229,1179,2023-11-07 00:00:00,
10159,756,01-07-2023,2343
10830,  3847  ,2023-10-13 00:00:00,4090
9987,,01-08-2024,
10166,  5357  ,,abc
4050,  1506  ,2023/05/18,120
7831,,,  1500  
19466,  3895  ,,4901
698,5154,,
5997,  224  ,  2023-12-02  ,abc
17996,5820,09/24/2023,
12749,  1705  ,10/06/2022,2908
7259,  490  ,04/01/2022,
6001,  3839  ,23-05-2023,1493
5527,4523,,500.50
6762,,2023-09-28 00:00:00,500.50
1904,,2024-03-31 00:00:00,abc
12845,,  2023-03-14  ,  1500  
6623,,  2022-03-10  ,755
18089,,,  1500  
6793,5061,07/11/2024,1531
9123,2661,2022/04/10,4654
667,553,  2024-04-05  ,1405
19133,  1168  ,2023/06/27,2553
7653,,06/12/2023,1659
13614,,2024/02/26,881
14271,98,2023-04-03 00:00:00,500.50
18258,,06-10-2024,2772
9790,,11-07-2023,500.50
3664,5537,2024-07-13 00:00:00,500.50
5966,  3530  ,08/24/2023,500.50
1746,,04-10-2023,abc
15270,  5945  ,,
13535,  3094  ,2023/10/27,4954
15759,,09/01/2023,abc
5468,4679,  2023-04-14  ,3740
3406,  1587  ,06/03/2022,1873
10709,  1629  ,,500.50
7442,,2022/09/13,
15575,  730  ,01/10/2024,3955
13528,  1687  ,2022/05/15,1370
13252,4529,,  1500  
182,,2023-01-21 00:00:00,  1500  
4534,3528,08/03/2023,500.50
8833,  3907  ,  2023-06-28  ,984
14657,  207  ,  2022-04-30  ,abc
15141,,,
641,,  2023-06-12  ,500.50
504,  1022  ,  2024-07-26  ,500.50
19458,1990,  2024-06-18  ,
5582,  4243  ,2022/05/24,500.50
34,1915,2023-12-30 00:00:00,abc
18801,  172  ,2024-06-27 00:00:00,4021
10240,  2722  ,09/10/2024,3252
10629,  1110  ,19-07-2024,
96,  5591  ,,abc
7025,2312,,3549
12660,  608  ,2022/05/26,  1500  
15281,  3085  ,2022/01/08,2451
17248,,  2023-01-01  ,3493
16205,,2024/09/20,  1500  
18690,  2684  ,,2177
2335,,02-05-2022,  1500  
10275,,09/04/2023,4245
15235,4067,2024-06-16 00:00:00,4323
2363,,2022/09/05,
4941,,2023/09/14,2767
9484,,  2024-10-30  ,500.50
1950,,15-05-2023,  1500  
5497,2606,09/10/2023,abc
16305,,  2022-12-17  ,1114
6017,  1177  ,27-05-2022,1817
